StockCode,Description,transaction_count,total_units_sold,min_price,max_price,median_price,mean_price,std_price,cost_price,fixed_costs,competitor_prices,category,month,rating,ad_spend
23531,Wall Art Big Love,114,979,4.76,14.13,6.95,7.6554,2.4863,4.17,0.2085,"[4.76, 4.77, 6.25, 6.95, 14.13]",Electronics,2,4.6,340.6
23532,Wall Art Work Rest And Play,31,210,1.95,10.79,4.95,5.3016,2.3283,2.97,0.1485,"[1.95, 3.89, 4.15, 4.95, 10.79]",Home,12,5.0,3941.23
23533,Wall Art Garden Haven,36,215,1.95,12.46,5.95,6.1669,2.9235,3.57,0.1785,"[1.95, 3.88, 5.35, 5.95, 12.46]",Beauty,6,3.9,3744.51
23534,Stop For Tea Wall Art,262,1388,3.88,14.95,5.95,7.5329,2.8984,3.57,0.1785,"[3.88, 5.35, 5.95, 12.46, 14.95]",Clothing,2,4.9,1430.29
23535,Bicycle Saftey Wall Art,220,1329,3.88,14.95,5.95,7.4197,2.8539,3.57,0.1785,"[3.88, 3.9, 5.35, 5.95, 12.46, 14.95]",Electronics,3,3.9,663.64
23536,Village Show Wall Art,85,626,3.88,16.09,5.95,6.7947,2.4741,3.57,0.1785,"[3.88, 3.89, 5.35, 5.95, 12.46, 14.95, 16.09]",Clothing,6,3.3,1906.39
23537,I Love London Wall Art,34,111,4.15,10.79,4.95,6.9406,2.8944,2.97,0.1485,"[4.15, 4.95, 10.79]",Electronics,3,4.9,1787.05
23538,Wall Art Vintage Heart,33,332,3.58,12.46,4.95,5.7539,2.3487,2.97,0.1485,"[3.58, 4.15, 4.95, 10.79, 12.46]",Beauty,1,3.2,4875.82
23539,Wall Art Loves' Secret,42,247,3.88,12.46,5.95,6.594,2.2295,3.57,0.1785,"[3.88, 5.35, 5.79, 5.95, 12.46]",Electronics,8,4.5,4885.98
23540,Wall Art The Magic Forest,14,150,2.55,14.13,6.95,8.4243,3.9663,4.17,0.2085,"[2.55, 3.97, 6.25, 6.95, 14.13]",Clothing,7,4.3,1702.85
23541,Wall Art Classic Puddings,152,872,6.67,16.63,8.25,9.712,3.2264,4.95,0.2475,"[6.67, 7.45, 8.25, 12.46, 16.63]",Sports,1,3.5,3457.66
23542,70'S Alphabet Wall Art,89,506,6.67,16.63,8.25,9.7842,3.4905,4.95,0.2475,"[6.67, 7.45, 8.25, 16.63]",Clothing,3,4.7,424.01
23543,Keep Calm Wall Art,106,1237,4.15,16.63,8.25,8.5283,2.5185,4.95,0.2475,"[4.15, 6.98, 7.45, 8.25, 16.63]",Electronics,3,4.7,3353.27
23544,Wall Art Mid Century Modern,20,164,3.95,8.25,8.25,7.523,1.4556,4.95,0.2475,"[3.95, 5.68, 7.45, 8.25]",Electronics,11,5.0,252.2
23545,Wrap Red Doiley,85,2480,0.34,0.42,0.42,0.4191,0.0087,0.252,0.0126,"[0.34, 0.42]",Electronics,1,4.5,4214.67
23546,Wrap Paisley Park,121,3275,0.42,0.42,0.42,0.42,0.0,0.252,0.0126,[0.42],Beauty,4,4.4,2216.86
23547,Wrap Flower Shop,62,1575,0.42,0.42,0.42,0.42,0.0,0.252,0.0126,[0.42],Beauty,8,5.0,542.3
23548,Wrap Magic Forest,43,1075,0.42,0.42,0.42,0.42,0.0,0.252,0.0126,[0.42],Beauty,5,3.4,2247.96
23549,Wrap Bird Garden,52,1305,0.42,0.42,0.42,0.42,0.0,0.252,0.0126,[0.42],Beauty,7,4.5,1154.03
23550,Wrap Alphabet Poster,64,1855,0.34,0.42,0.42,0.4188,0.01,0.252,0.0126,"[0.34, 0.42]",Beauty,2,4.1,412.59
23551,Pack Of 12 Paisley Park Tissues,141,1843,0.39,1.0,0.39,0.5141,0.2024,0.234,0.0117,"[0.39, 0.83, 1.0]",Beauty,1,2.9,4411.02
23552,Bicycle Puncture Repair Kit,124,1864,1.79,4.13,2.08,2.2626,0.6172,1.248,0.0624,"[1.79, 1.86, 2.08, 4.13]",Electronics,3,3.5,467.72
23553,Landmark Frame Camden Town,69,569,10.95,24.96,12.5,13.2906,3.3103,7.5,0.375,"[10.95, 12.5, 24.96]",Sports,1,5.0,4765.55
23554,Landmark Frame Oxford Street,59,424,10.95,24.96,12.5,13.0285,2.8128,7.5,0.375,"[10.95, 12.5, 24.96]",Clothing,10,4.9,4966.22
23555,Landmark Frame Notting Hill,54,424,10.95,24.96,12.5,12.8754,2.4189,7.5,0.375,"[10.95, 12.5, 24.96]",Clothing,6,4.4,3797.02
23556,Landmark Frame Covent Garden,56,439,10.95,24.96,12.5,12.6118,1.7276,7.5,0.375,"[10.95, 12.5, 24.96]",Home,11,4.4,1118.85
23557,Landmark Frame Baker Street,32,350,10.95,24.96,12.5,13.1819,3.1131,7.5,0.375,"[10.95, 12.5, 24.96]",Clothing,5,2.6,1553.83
23558,Landmark Frame London Bridge,55,418,10.95,24.96,12.5,13.0913,2.8988,7.5,0.375,"[10.95, 12.29, 12.5, 24.96]",Beauty,7,4.5,1067.38
23559,Woodland Bunnies Lolly Makers,127,652,1.79,4.13,2.08,2.8502,1.0022,1.248,0.0624,"[1.79, 2.08, 4.13]",Sports,9,3.6,7.06
23560,Set Of 6 Ribbons Country Style,27,173,2.49,5.79,2.89,3.5196,1.239,1.734,0.0867,"[2.49, 2.89, 5.79]",Home,4,3.4,2088.19
23561,Set Of 6 Ribbons Party,16,170,2.49,5.79,2.89,3.4088,1.1856,1.734,0.0867,"[2.49, 2.89, 5.79]",Home,2,5.0,189.64
23562,Set Of 6 Ribbons Perfectly Pretty,45,253,2.49,5.79,2.89,3.2678,1.0022,1.734,0.0867,"[2.49, 2.89, 5.79]",Home,9,3.7,1226.21
23564,Egg Cup Milkmaid Ingrid,76,644,1.04,2.46,1.25,1.7567,0.6042,0.75,0.0375,"[1.04, 1.25, 2.46]",Home,9,3.6,3834.27
23565,Egg Cup Milkmaid Helga,63,410,1.25,2.46,1.25,1.8454,0.6098,0.75,0.0375,"[1.25, 2.46]",Beauty,9,3.9,3427.24
23566,Egg Cup Milkmaid Heidi,84,883,1.04,2.46,1.25,1.7636,0.6076,0.75,0.0375,"[1.04, 1.25, 2.46]",Electronics,1,2.7,1071.74
23567,Egg Cup Henrietta Hen Pink,38,211,1.25,2.46,1.25,1.8232,0.6123,0.75,0.0375,"[1.25, 2.46]",Clothing,7,4.9,3909.05
23568,Egg Cup Henrietta Hen Cream,48,630,1.04,2.46,1.25,1.7454,0.6118,0.75,0.0375,"[1.04, 1.25, 2.46]",Beauty,12,3.8,4310.79
23569,Tradtional Alphabet Stamp Set,202,961,4.15,10.79,4.95,5.293,1.386,2.97,0.1485,"[4.15, 4.95, 10.79]",Beauty,12,5.0,3464.44
23570,Traditional Pick Up Sticks Game,293,2782,1.25,2.95,1.25,1.4268,0.4347,0.75,0.0375,"[1.25, 2.46, 2.95]",Electronics,9,5.0,1959.17
23571,Traditional Naughts & Crosses,268,2859,1.45,3.95,1.65,1.8867,0.5884,0.99,0.0495,"[1.45, 1.65, 3.29, 3.95]",Home,2,5.0,3212.6
23574,Packing Charge,14,14,7.5,7.5,7.5,7.5,0.0,4.5,0.225,[7.5],Electronics,6,5.0,932.04
23575,Snack Tray Paisley Park,34,179,1.65,4.13,1.95,2.5824,1.0153,1.17,0.0585,"[1.65, 1.95, 4.13]",Home,1,4.9,3914.31
23576,Snack Tray Red Vintage Doily,38,198,1.65,4.13,1.95,2.4011,0.9061,1.17,0.0585,"[1.65, 1.95, 4.13]",Sports,7,3.5,2911.42
23578,Snack Tray Red Gingham,14,60,1.95,4.13,1.95,2.4171,0.9283,1.17,0.0585,"[1.95, 4.13]",Home,5,4.7,1891.56
23579,Snack Tray I Love London,37,171,1.65,4.13,1.95,2.59,1.0167,1.17,0.0585,"[1.65, 1.95, 4.13]",Home,7,4.9,93.57
23580,Snack Tray Happy Forest,26,117,1.95,4.13,1.95,2.2015,0.7103,1.17,0.0585,"[1.95, 4.13]",Sports,3,4.4,2365.64
23581,Jumbo Bag Paisley Park,351,5035,1.75,4.95,2.08,2.2533,0.6185,1.248,0.0624,"[1.75, 1.79, 2.08, 4.13, 4.95]",Clothing,11,3.8,3432.29
23582,Vintage Doily Jumbo Bag Red,266,4815,1.75,4.95,2.08,2.2127,0.5494,1.248,0.0624,"[1.75, 1.79, 2.08, 4.13, 4.95]",Beauty,7,5.0,3195.93
23583,Lunch Bag Paisley Park,338,3395,1.45,4.13,1.65,1.7993,0.6015,0.99,0.0495,"[1.45, 1.65, 4.13]",Electronics,2,5.0,4382.89
23597,Paper Bunting Paisley Park,33,251,2.55,5.79,2.95,3.1718,0.8488,1.77,0.0885,"[2.55, 2.95, 5.79]",Home,12,2.0,3133.06
23598,Paper Bunting Vintage Party,48,428,2.55,5.79,2.95,3.2292,0.8861,1.77,0.0885,"[2.55, 2.95, 5.79]",Beauty,2,5.0,1606.88
23603,Set 10 Card Kraft Reindeer 17084,14,20,2.49,2.49,2.49,2.49,0.0,1.494,0.0747,[2.49],Electronics,3,3.6,910.83
23611,Set 10 Cards Red Riding Hood 17214,16,40,2.49,2.49,2.49,2.49,0.0,1.494,0.0747,[2.49],Clothing,12,4.5,4034.26
23614,Set 10 Cards 12 Days Wrap  17058,11,26,3.33,3.33,3.33,3.33,0.0,1.998,0.0999,[3.33],Clothing,7,4.7,3301.65
23626,Set 10 Cards Dinky Tree 17076,16,43,2.49,2.49,2.49,2.49,0.0,1.494,0.0747,[2.49],Clothing,2,4.0,3872.23
23629,Set 10 Cards Dressing Up 17077,10,24,2.49,2.49,2.49,2.49,0.0,1.494,0.0747,[2.49],Sports,6,5.0,1988.9
23632,Set 10 Cards Cheerful Robin 17065,10,15,2.08,2.08,2.08,2.08,0.0,1.248,0.0624,[2.08],Beauty,5,4.3,4588.1
23660,Henrietta Hen Mug,42,306,1.65,4.13,1.65,2.2405,1.0691,0.99,0.0495,"[1.65, 4.13]",Electronics,12,4.4,2492.34
23661,Milk Maids Mug,34,219,1.65,4.13,1.65,2.2335,1.0678,0.99,0.0495,"[1.65, 4.13]",Home,1,3.7,2680.22
23681,Lunch Bag Red Vintage Doily,134,1577,1.45,4.13,1.65,1.8646,0.7142,0.99,0.0495,"[1.45, 1.65, 4.13]",Clothing,12,5.0,523.64
23691,Keep Calm Birthday Wrap,38,1175,0.36,0.42,0.42,0.4184,0.0097,0.252,0.0126,"[0.36, 0.42]",Clothing,8,4.9,4834.46
23694,Paisley Park Card,41,376,0.36,0.83,0.42,0.5885,0.206,0.252,0.0126,"[0.36, 0.42, 0.83]",Beauty,4,4.6,505.8
23695,Doily Thank You Card,59,765,0.36,0.83,0.42,0.5014,0.1678,0.252,0.0126,"[0.36, 0.42, 0.83]",Clothing,7,5.0,4818.96
23697,A Pretty Thank You Card,36,456,0.36,0.83,0.42,0.5208,0.1813,0.252,0.0126,"[0.36, 0.42, 0.83]",Sports,6,4.4,1824.05
35015,Jacobs Ladder Small,39,2072,0.06,1.28,0.06,0.0913,0.1954,0.036,0.0018,"[0.06, 1.28]",Clothing,9,5.0,3882.48
35160,Buddha Incense Holder Assorted,56,2180,0.67,0.85,0.85,0.8171,0.0612,0.51,0.0255,"[0.67, 0.72, 0.85]",Home,9,4.6,1683.46
35233,Pasta Enamel/Brass Container,10,12,3.75,3.75,3.75,3.75,0.0,2.25,0.1125,[3.75],Clothing,11,4.6,3020.39
35240,Enamel Blue Rim Oval Tray Set/2,39,49,8.49,8.49,8.49,8.49,0.0,5.094,0.2547,[8.49],Clothing,12,5.0,2585.18
35241,Enamel Blue Rim Biscuit Bin,133,312,4.13,10.17,4.95,6.0767,2.2467,2.97,0.1485,"[4.13, 4.25, 4.94, 4.95, 9.96, 10.17]",Home,1,4.0,2603.23
35265,Colourful Flower Fruit Bowl,17,22,1.0,6.95,1.95,3.6588,2.5157,1.17,0.0585,"[1.0, 1.95, 6.95]",Electronics,8,3.8,4951.42
35400,Wooden Box Advent Calendar,428,1443,4.0,17.35,8.95,10.4562,3.2433,5.37,0.2685,"[4.0, 7.95, 8.95, 16.98, 17.35]",Electronics,12,4.8,3859.15
35443,Rasta In Bath W Spliff Ashtray,10,16,0.85,0.85,0.85,0.85,0.0,0.51,0.0255,[0.85],Home,3,4.2,21.76
35594,Wooden Christmas Tree 3 Hanging,40,171,0.42,1.7,0.42,0.984,0.6316,0.252,0.0126,"[0.42, 1.66, 1.7]",Electronics,9,4.6,2919.48
35645,Vintage Bead Pink Jewel Box,34,61,4.25,8.65,4.25,5.5018,1.9688,2.55,0.1275,"[4.25, 8.47, 8.65]",Home,3,4.0,2145.4
35646,Vintage Bead Pink Evening Bag,108,647,1.25,8.47,2.46,2.399,1.5003,1.476,0.0738,"[1.25, 2.46, 2.51, 4.25, 8.47]",Electronics,2,4.3,1311.71
35647,Vintage Bead Pink Shade,75,563,0.5,2.57,1.25,1.7656,0.6448,0.75,0.0375,"[0.5, 1.25, 2.51, 2.57]",Sports,11,4.2,4778.96
35648,Vintage Bead Pink Purse,150,1057,0.83,6.04,1.63,1.8226,1.4086,0.978,0.0489,"[0.83, 0.85, 1.63, 1.66, 2.94, 2.95, 5.79, 5.91, 6.04]",Electronics,9,3.5,2900.51
35649,Vintage Bead Cosmetic Bag,54,1826,0.6,6.91,2.46,3.0606,1.1864,1.476,0.0738,"[0.6, 2.46, 3.35, 6.63, 6.77, 6.91]",Home,8,3.8,1425.77
35651,Vintage Bead Pink Scarf,65,460,1.65,16.13,1.65,3.6178,3.6441,0.99,0.0495,"[1.65, 3.29, 3.36, 7.95, 16.13]",Home,11,4.6,4588.91
35653,Vintage Bead Notebook,118,320,2.46,6.04,2.95,3.7797,1.4608,1.77,0.0885,"[2.46, 2.95, 5.79, 5.91, 6.04]",Home,11,5.0,1017.32
35793,S/3 Puppies Christmas Decorations,16,108,0.85,6.04,2.95,3.7769,2.2142,1.77,0.0885,"[0.85, 2.95, 6.04]",Clothing,1,2.7,1401.89
35832,Woolly Hat Sock Glove Advent String,192,1739,2.55,13.0,2.95,3.6989,2.3087,1.77,0.0885,"[2.55, 2.95, 5.91, 5.95, 12.72, 13.0]",Beauty,1,4.0,4276.38
35840,Flat Glass  Bauble White Flock,11,45,0.85,6.91,2.55,3.7591,3.0564,1.53,0.0765,"[0.85, 2.55, 6.91]",Clothing,1,5.0,1053.84
35914,Pink Chick Egg Warmer + Egg Cup,60,246,0.83,4.3,0.85,1.6675,1.1569,0.51,0.0255,"[0.83, 0.85, 2.1, 4.21, 4.3]",Clothing,4,5.0,4367.05
35920,Four Rabbit Easter Decorations,24,1070,0.15,4.96,1.25,1.6679,1.2906,0.75,0.0375,"[0.15, 1.25, 4.96]",Home,5,3.0,3788.62
35921,Easter Bunny Hanging Garland,50,183,1.25,5.06,1.25,2.8282,1.8737,0.75,0.0375,"[1.25, 4.96, 5.06]",Sports,2,3.9,2058.12
35922,Easter Bunny Wreath,36,97,4.25,10.39,4.95,7.1117,2.6368,2.97,0.1485,"[4.25, 4.95, 10.17, 10.39]",Electronics,3,4.6,4473.85
35923,Candy Heart Hanging Decoration,114,1546,0.39,2.57,1.25,1.2691,0.8443,0.75,0.0375,"[0.39, 0.83, 1.06, 1.25, 2.46, 2.51, 2.57]",Beauty,11,3.8,3731.32
35924,Hanging Fairy Cake Decoration,198,2171,1.63,4.3,2.1,2.7579,1.0862,1.26,0.063,"[1.63, 1.69, 2.1, 4.13, 4.21, 4.3]",Clothing,10,3.8,1619.03
35931,Pink Star Christmas Decoration,15,156,0.38,1.95,0.38,0.4847,0.4054,0.228,0.0114,"[0.38, 1.95]",Home,5,3.1,194.41
35932,Pink Christmas Tree Decoration,10,37,0.38,1.95,0.38,0.537,0.4965,0.228,0.0114,"[0.38, 1.95]",Electronics,11,5.0,1362.57
35933,Pink Stocking Christmas Decoration,28,319,0.38,4.21,0.38,0.6982,1.0195,0.228,0.0114,"[0.38, 1.63, 4.21]",Home,8,4.1,3090.71
35937,Cerise+Gold Christmas Stocking Dec,17,188,0.38,0.38,0.38,0.38,0.0,0.228,0.0114,[0.38],Sports,12,5.0,1596.67
35951,Folkart Bauble Christmas Decoration,46,1352,0.38,8.65,0.815,1.1872,1.4254,0.489,0.0244,"[0.38, 1.25, 2.53, 3.36, 8.65]",Clothing,7,3.2,88.24
35953,Folkart Star Christmas Decorations,171,3930,0.39,8.65,0.61,0.8181,1.1004,0.366,0.0183,"[0.39, 0.61, 1.25, 8.47, 8.65]",Electronics,1,3.4,4087.47
35954,Small Folkart Star Christmas Dec,127,2387,0.19,3.43,0.42,1.2165,1.3692,0.252,0.0126,"[0.19, 0.31, 0.42, 0.82, 3.29, 3.36, 3.43]",Sports,11,3.2,4852.31
35957,Smallfolkart Bauble Christmas Dec,169,3787,0.19,3.43,1.66,1.2005,0.883,0.996,0.0498,"[0.19, 0.42, 1.63, 1.66, 3.36, 3.43]",Clothing,2,4.5,1778.13
35958,Folkart Zinc Star Christmas Dec,88,1145,0.85,1.7,0.85,0.9627,0.2854,0.51,0.0255,"[0.85, 1.66, 1.7]",Clothing,1,4.5,1650.51
35961,Folkart Zinc Heart Christmas Dec,668,11563,0.72,1.7,0.85,1.1456,0.3925,0.51,0.0255,"[0.72, 0.85, 1.63, 1.66, 1.7]",Clothing,3,4.5,4837.78
35962,12 Ass Zinc Christmas Decorations,97,593,2.1,4.3,2.1,2.8146,1.0241,1.26,0.063,"[2.1, 4.21, 4.3]",Electronics,7,4.2,2809.95
35963,Folkart Zinc Clip On Angel Wings,16,104,0.38,0.38,0.38,0.38,0.0,0.228,0.0114,[0.38],Electronics,4,4.4,1603.48
35964,Folkart Clip On Stars,138,1192,0.39,4.3,0.83,1.1133,0.8174,0.498,0.0249,"[0.39, 0.42, 0.83, 1.63, 1.66, 2.1, 4.3]",Electronics,3,2.9,3572.89
35965,Folkart Heart Napkin Rings,183,645,0.55,6.04,3.29,3.295,1.4549,1.974,0.0987,"[0.55, 0.79, 0.97, 1.25, 2.95, 3.29, 3.36, 5.91, 6.04]",Clothing,7,3.8,2562.77
35966,Folkart Christmas Tree T-Light Hold,26,255,0.38,1.7,0.38,0.6815,0.5615,0.228,0.0114,"[0.38, 1.66, 1.7]",Electronics,2,4.1,2712.13
35967,Folk Art Metal Star T-Light Holder,117,966,0.38,1.7,0.83,0.7929,0.5061,0.498,0.0249,"[0.38, 0.39, 0.83, 0.85, 1.63, 1.66, 1.7]",Beauty,10,4.0,913.21
35968,Folk Art Metal Heart T-Light Holder,78,785,0.2,1.7,0.38,0.6912,0.5577,0.228,0.0114,"[0.2, 0.38, 1.63, 1.66, 1.7]",Sports,11,3.6,1756.54
35969,Folkart Crown Table Decorations,78,525,0.38,3.43,1.65,1.9092,0.8234,0.99,0.0495,"[0.38, 1.65, 1.66, 3.36, 3.43]",Home,9,4.1,4509.08
35970,Zinc Folkart Sleigh Bells,722,8447,1.49,8.33,1.69,2.2557,1.1849,1.014,0.0507,"[1.49, 1.68, 1.69, 4.13, 4.21, 8.33]",Beauty,6,4.7,2536.2
35971,Rose Folkart Heart Decorations,234,2003,0.42,2.57,1.25,1.7821,0.6655,0.75,0.0375,"[0.42, 1.25, 2.46, 2.51, 2.57]",Home,10,4.9,2119.78
35972,Daisy Folkart Heart Decoration,88,440,1.25,2.57,1.25,1.758,0.6289,0.75,0.0375,"[1.25, 2.51, 2.57]",Beauty,12,4.5,4384.54
35973,Geranium Folkart Heart Decoration,18,51,1.25,1.25,1.25,1.25,0.0,0.75,0.0375,[1.25],Home,2,4.4,3173.22
35979,Six String Scandinavian Heart Decs,28,94,2.95,6.04,2.95,3.8236,1.4069,1.77,0.0885,"[2.95, 5.91, 6.04]",Electronics,1,4.5,1292.21
35991,Set/6 Black Snowflake T-Lights,57,403,0.42,3.43,0.42,0.8668,0.9581,0.252,0.0126,"[0.42, 1.69, 3.36, 3.43]",Sports,6,3.1,1962.71
37327,Asstd Multicolour Circles Mug,93,1746,0.39,16.13,0.42,1.6292,2.4211,0.252,0.0126,"[0.39, 0.42, 0.97, 1.27, 1.69, 5.79, 5.91, 16.13]",Beauty,5,5.0,649.73
37330,Spots Mug,28,517,0.39,4.3,1.95,2.3068,1.0639,1.17,0.0585,"[0.39, 1.65, 1.95, 4.21, 4.3]",Sports,3,4.6,4868.92
37333,"Retro ""Tea For One""",61,148,1.95,11.26,4.95,6.8256,3.2805,2.97,0.1485,"[1.95, 4.25, 4.95, 10.79, 11.02, 11.26]",Electronics,8,2.9,1035.8
37340,Multicolour Spring Flower Mug,212,13680,0.1,8.65,0.85,3.4458,3.6987,0.51,0.0255,"[0.1, 0.39, 0.64, 0.69, 0.85, 1.38, 8.29, 8.47, 8.65]",Sports,3,3.8,2130.77
37342,Spotty Coffee Cup & Saucer,132,1629,0.79,6.04,2.46,2.1037,1.6418,1.476,0.0738,"[0.79, 0.85, 2.46, 2.51, 2.95, 5.79, 5.91, 6.04]",Sports,1,3.6,1561.42
37343,Spots Design Mug W Pink Inside,108,1129,0.39,3.43,1.65,2.0843,0.8159,0.99,0.0495,"[0.39, 1.27, 1.65, 3.36, 3.43]",Beauty,12,4.7,3865.54
37351,Orange Flower Mug,11,5404,0.1,11.26,1.25,3.7536,4.7352,0.75,0.0375,"[0.1, 0.39, 1.25, 11.02, 11.26]",Beauty,7,3.2,866.62
37370,Retro Coffee Mugs Assorted,561,7504,1.06,16.48,1.25,5.4955,6.749,0.75,0.0375,"[1.06, 1.25, 1.65, 15.79, 16.13, 16.48]",Clothing,1,3.8,2622.0
37410,Black And White Paisley Flower Mug,33,25707,0.1,16.48,1.25,7.557,7.6967,0.75,0.0375,"[0.1, 0.85, 1.06, 1.25, 16.13, 16.48]",Beauty,8,3.7,3180.83
37413,Icon Mug Revolutionary,83,703,0.39,1.25,0.39,0.4107,0.1327,0.234,0.0117,"[0.39, 1.25]",Electronics,1,4.1,4234.63
37422,White With Black Cats Bowl,73,434,0.2,1.7,1.66,1.3547,0.4214,0.996,0.0498,"[0.2, 0.64, 0.85, 1.66, 1.7]",Electronics,1,4.2,1678.18
37423,White With Black Cats Plate,70,6168,0.1,1.7,1.66,1.3303,0.4652,0.996,0.0498,"[0.1, 0.39, 0.85, 1.66, 1.7]",Sports,3,4.8,923.02
37424,White With Black Cats Mug,110,5251,0.13,1.7,1.66,1.2758,0.4445,0.996,0.0498,"[0.13, 0.3, 0.64, 0.85, 1.66, 1.7]",Sports,6,4.5,4897.04
37441,Assorted White Embossed China Mugs,55,706,1.85,13.0,2.1,4.9844,4.8163,1.26,0.063,"[1.85, 2.1, 12.72, 13.0]",Sports,11,4.3,1156.37
37446,Mini Cake Stand With Hanging Cakes,435,3813,1.25,3.43,1.45,1.8691,0.8181,0.87,0.0435,"[1.25, 1.45, 3.29, 3.36, 3.43]",Sports,4,3.8,1758.17
37447,Ceramic Cake Design Spotted Plate,374,2934,0.88,3.43,1.49,1.9976,0.8402,0.894,0.0447,"[0.88, 1.25, 1.49, 3.29, 3.36, 3.43]",Home,2,4.2,2500.79
37448,Ceramic Cake Design Spotted Mug,567,4640,1.25,3.43,1.49,1.7922,0.6998,0.894,0.0447,"[1.25, 1.49, 3.29, 3.36, 3.43]",Home,4,4.4,4823.93
37449,Ceramic Cake Stand + Hanging Cakes,494,2418,6.79,21.7,9.95,11.1834,4.0722,5.97,0.2985,"[6.79, 8.5, 9.95, 21.23, 21.7]",Beauty,2,3.5,3758.55
37450,Ceramic Cake Bowl + Hanging Cakes,412,2475,2.55,6.04,2.95,3.4556,1.1935,1.77,0.0885,"[2.55, 2.95, 5.79, 5.91, 6.04]",Clothing,2,3.3,3471.88
37461,Funky Monkey Mug,97,743,0.85,2.57,1.25,1.6063,0.6104,0.75,0.0375,"[0.85, 1.25, 2.51, 2.57]",Beauty,2,3.7,1461.0
37464,Robot Mug In Display Box,84,317,1.06,2.57,1.25,1.7619,0.6347,0.75,0.0375,"[1.06, 1.25, 2.51, 2.57]",Beauty,8,2.5,2930.86
37467,Pig Mug In Two Colour Designs,66,275,0.39,4.3,4.21,2.638,1.7248,2.526,0.1263,"[0.39, 0.85, 2.06, 4.13, 4.21, 4.3]",Clothing,9,3.6,4922.23
37468,Hardman Mug 3 Assorted,15,66,0.39,7.78,0.39,1.354,2.5447,0.234,0.0117,"[0.39, 7.46, 7.78]",Clothing,1,4.8,3354.53
37471,Multicolour Dots Plate,10,1405,0.1,6.91,3.74,3.66,3.2903,2.244,0.1122,"[0.1, 0.85, 6.63, 6.77, 6.91]",Electronics,2,4.1,1905.35
37474,Set/4 2 Tone Egg Shape Mixing Bowls,47,65,8.49,20.38,9.95,10.7755,2.9759,5.97,0.2985,"[8.49, 9.95, 20.38]",Electronics,8,5.0,1509.29
37475,Set/4 Colourful Mixing Bowls,73,117,8.29,20.83,9.95,10.5574,3.2945,5.97,0.2985,"[8.29, 8.47, 8.49, 9.95, 19.96, 20.38, 20.83]",Electronics,6,5.0,3864.65
37476,Condiment Tray 4 Bowls And 4 Spoons,81,212,8.29,19.09,9.95,11.4352,4.2069,5.97,0.2985,"[8.29, 8.43, 8.47, 8.49, 9.95, 18.29, 18.68, 19.09]",Electronics,12,4.7,229.09
37483,English Rose Mug In Gift Box,13,144,1.47,2.55,2.55,2.4669,0.2995,1.53,0.0765,"[1.47, 2.55]",Electronics,10,5.0,1044.76
37485,English Rose Tea Set In Gift Box,16,49,3.81,4.65,4.65,4.5975,0.21,2.79,0.1395,"[3.81, 4.65]",Home,4,4.3,4081.65
37495,Fairy Cake Birthday Candle Set,337,1581,2.95,7.78,3.75,4.1397,1.2134,2.25,0.1125,"[2.95, 3.75, 7.46, 7.62, 7.78]",Home,6,3.6,1443.5
37500,Tea Time Teapot In Gift Box,268,887,4.95,21.7,9.95,9.2414,3.5181,5.97,0.2985,"[4.95, 5.43, 6.96, 8.29, 8.49, 9.95, 20.79, 21.23, 21.7]",Electronics,6,4.1,1727.0
37501,Tea Time Tea Set In Gift Box,183,490,5.79,14.74,6.95,7.3294,1.9527,4.17,0.2085,"[5.79, 5.95, 6.95, 14.43, 14.74]",Electronics,2,4.6,3223.83
37502,Tea Time Mug In Gift Box,176,872,2.55,6.04,2.95,3.3052,0.9905,1.77,0.0885,"[2.55, 2.95, 5.91, 6.04]",Clothing,9,4.1,1865.85
37503,Tea Time Cake Stand In Gift Box,526,2469,7.46,21.7,10.75,11.7176,3.275,6.45,0.3225,"[7.46, 9.45, 9.95, 10.75, 21.23, 21.7]",Clothing,6,4.8,199.32
37506,New England Milk Jug W Gift Box,27,34,5.95,5.95,5.95,5.95,0.0,3.57,0.1785,[5.95],Sports,9,4.9,2909.27
37508,New England Ceramic Cake Server,48,92,2.55,5.17,2.55,2.6046,0.3782,1.53,0.0765,"[2.55, 5.17]",Electronics,2,2.4,1694.43
37509,New England Mug W Gift Box,17,31,2.55,2.55,2.55,2.55,0.0,1.53,0.0765,[2.55],Sports,10,4.2,2794.65
40001,White Bamboo Ribs Lampshade,125,2492,0.64,1.7,0.85,1.0702,0.3914,0.51,0.0255,"[0.64, 0.85, 1.63, 1.66, 1.7]",Clothing,12,4.6,3632.74
40003,White Bamboo Ribs Lampshade,61,1151,0.95,3.43,1.25,1.5197,0.7722,0.75,0.0375,"[0.95, 1.25, 3.29, 3.36, 3.43]",Clothing,4,3.2,2268.26
40016,Chinese Dragon Paper Lanterns,252,15694,0.25,8.65,0.42,1.895,3.1202,0.252,0.0126,"[0.25, 0.42, 8.29, 8.47, 8.65]",Sports,11,3.1,4686.05
44230,Square Mirror Curtain,53,347,6.36,19.96,7.95,9.1575,4.1587,4.77,0.2385,"[6.36, 7.95, 19.53, 19.96]",Sports,12,5.0,1490.68
44234,Assorted Circular Mobile,70,1246,0.18,1.66,0.21,0.3779,0.3882,0.126,0.0063,"[0.18, 0.21, 0.63, 1.63, 1.66]",Sports,5,5.0,4553.82
